tcs_customer_id;credit_limit;fact_close_date;outstanding;next_pmt;curr_balance_amt;current_delq;ttl_delq_5;ttl_delq_5_29;ttl_delq_30;ttl_delq_30_59;ttl_delq_60_89;ttl_delq_90_plus;delq_balance;max_delq_balance;currency_CHF;currency_EUR;currency_RUB;currency_USD;credits_count
235;973,258;1;648,2632;0,0;0,0;0,0;0;0;0;0;0;1;0,0;0,02988;0;0;2;0;2
236;23171,94;0;2179,248;0,0;4935,6116;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
237;753,6068;0;491,36;63,8768;387,444;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
238;194,8508;0;120,7484;0,0;86,984;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
239;2938,9636;4;0,0;52,7216;320,2472;0,0;1;6;7;1;2;16;0,0;851,875148;0;0;5;0;5
240;2051,3948;3;0,0;0,0;746,336;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
241;657,028;1;0,0;0,0;0,0;0,0;0;2;2;1;1;16;0,0;0,0;0;0;1;0;1
242;2971,9312;1;6375,2632;60,7892;4051,8276;870,0;0;1;1;2;3;41;6119,6896;6119,6896;0;0;3;0;3
243;16600,0;0;0,0;0,0;2306,1052;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
244;3952,8252;2;3220,7984;0,0;262,3464;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
245;56218,1576;5;2211,0204;1069,6044;55079,2648;0,0;0;3;3;1;0;0;0,0;111,092844;0;0;10;0;10
246;4565,5976;1;3545,569764;45,484;639,266;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
247;31331,3712;9;270,5136;165,9336;13642,4776;0,0;0;3;3;1;0;0;0,0;56,877576;0;0;10;0;10
248;1493,2032;4;303,044952;0,0;991,352;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
249;3080,96;3;45,3512;0,0;684,7168;0,0;0;4;4;1;0;0;0,0;0,0;0;0;4;0;4
250;1236,2684;1;324,9616;0,0;0,0;0,0;3;11;14;2;0;1;0,0;27,180176;0;0;2;0;2
251;30561,7952;4;8056,4448;0,0;8662,8096;0,0;0;0;0;0;0;0;0,0;0,0;0;0;6;0;6
252;3093,6424;4;399,7944;0,0;4455,3404;0,0;0;4;4;0;0;0;0,0;0,0;0;0;4;0;4
253;1497,6852;2;863,893548;0,0;0,0;0,0;0;2;2;1;1;0;0,0;132,8;0;0;3;0;3
254;10398,24;0;6985,6452;0,0;7144,2748;0,0;2;2;4;0;0;0;0,0;39,508;0;0;4;0;4
255;1850,8668;2;564,5992;0,0;1213,2276;89,0;0;0;0;1;4;7;1077,3068;1162,880464;0;0;3;0;3
256;22166,81;2;7166,175512;224,0336;12173,6432;417,0;0;24;24;13;3;38;6279,443684;6279,443684;0;0;7;0;7
257;525,888;1;0,0;0,0;0,0;0,0;0;2;2;0;0;0;0,0;88,481984;0;0;1;0;1
258;3737,2244;1;1252,7356;221,3776;4454,444;0,0;0;3;3;0;0;0;0,0;0,0;0;0;4;0;4
259;25788,9632;10;3137,7984;93,0264;21834,4448;0,0;0;4;4;2;1;14;0,0;0,0;0;0;16;0;16
260;93889,6;0;88510,212964;2255,4088;9130,2988;30,0;0;8;8;0;0;0;1669,8272;1669,8272;0;0;5;0;5
261;595,608;1;224,3988;24,07;2847,9624;0,0;0;1;1;2;1;1;0,0;79,361944;0;0;2;0;2
262;849,256;3;0,0;22,7752;605,4352;0,0;0;8;8;0;0;0;0,0;0,0;0;0;3;0;3
263;57501,902;6;10021,4532;391,0296;40584,6096;0,0;5;1;6;0;0;0;0,0;596,7036;0;0;11;0;11
264;2642,1224;3;1022,8256;51,8252;0,0;0,0;1;4;5;0;0;0;0,0;52,908848;0;0;4;0;4
265;652,4464;2;0,0;63,3456;359,5892;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
266;8208,7;1;6038,9804;0,0;2449,9276;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
267;225,428;0;81,8048;0,0;176,624;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
268;170,6148;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
269;5440,816;4;887,3696;92,4288;2694,2132;0,0;0;6;6;0;0;0;0,0;0,0;0;0;7;0;7
270;941,884;1;509,1552;99,6;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
271;12714,77;2;7562,810268;27,888;6730,0716;0,0;0;1;1;0;0;0;0,0;3,360504;0;0;7;0;7
272;1453,6952;3;0,0;0,0;442,4232;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
273;7529,5608;4;3928,87638;0,0;2425,094;0,0;0;3;3;1;0;0;0,0;1,30144;0;0;7;0;7
274;7891,2084;2;2258,928;193,0248;6446,8092;0,0;5;12;17;0;0;0;0,0;5,4448;0;0;8;0;8
275;34996,3856;3;23440,694;471,772;3033,2516;0,0;0;0;0;0;0;0;0,0;0,0;0;0;9;0;9
276;8556,9016;4;2540,433788;29,88;432,4632;0,0;0;1;1;0;0;0;0,0;0,0;0;0;6;0;6
277;3853,4244;3;266,6292;106,1072;79,68;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
278;6178,4536;2;0,0;0,0;6253,8508;0,0;1;5;6;2;0;0;0,0;97,094728;0;0;2;0;2
279;3917,0688;8;193,168888;0,0;1429,0608;0,0;0;0;0;0;0;0;0,0;0,0;0;0;10;0;10
280;1808,5368;3;240,7332;65,072;382,1652;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
281;3225,1144;3;836,5404;139,4068;1640,744;0,0;1;1;2;1;0;3;0,0;242,024348;0;0;4;0;4
282;650,72;1;0,0;0,0;0,0;0,0;1;0;1;1;0;5;0,0;415,015936;0;0;1;0;1
283;1692,1708;3;875,1188;90,304;774,5892;0,0;0;0;0;0;0;0;0,0332;0,0332;0;0;5;0;5
284;5768,7988;4;0,0;0,0;7267,3804;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
285;421,308;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
286;4098,042;3;801,0496;0,0;28287,7612;30,0;0;7;7;3;3;8;85,656;298,558636;0;0;5;0;5
287;2046,1492;2;386,946;0,0;0,0;0,0;0;4;4;3;0;2;0,0;286,098344;0;0;3;0;3
288;349,43;0;236,9816;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
289;14270,9204;6;825,3852;103,3184;15206,762;0,0;0;7;7;0;0;0;0,0;0,116532;0;0;8;0;8
290;830,0;2;767,086;0,0;91,134;0,0;0;0;0;2;1;1;0,0;0,0;0;0;2;0;2
291;199,2;0;0,0;0,0;187,6132;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
292;3223,388;0;1078,9004;99,434;95,0516;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
293;9544,668;4;4988,40458;0,0;374,7616;0,0;9;5;14;0;0;0;0,0;103,972772;0;0;8;0;8
294;23987,0;1;4531,2688;499,0624;4057,3056;0,0;0;1;1;0;0;0;0,0;0,0;0;0;4;0;4
295;948,0924;0;298,1028;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
296;229,6776;1;0,0;0,0;266,596;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
297;1384,9048;1;14,4752;0,0;346,442;149,0;0;7;7;6;2;5;28,9504;442,141;0;0;3;0;3
298;771,5348;0;771,5348;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
299;2988,0;1;497,997012;15,2388;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
300;837,7024;2;0,0;74,534;353,8788;0,0;0;0;0;1;0;0;0,0;0,0;0;0;3;0;3
301;291,662;0;29,851116;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
302;4974,6216;2;0,0;281,9676;3705,6512;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
303;2729,04;1;0,0;0,0;3438,0592;0,0;0;1;1;2;1;1;0,0;0,0;0;0;2;0;2
304;513682,4848;9;0,0;0,0;47621,9804;0,0;0;1;1;0;0;0;0,0;0,0;0;0;7;3;10
305;3320,0;2;318,554;0,0;4140,6376;0,0;0;5;5;2;1;1;0,0;0,0;0;0;2;0;2
306;602,6796;2;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
307;3328,5988;3;1095,310828;52,456;0,0;60,0;1;12;13;2;0;0;40,504;141,962868;0;0;6;0;6
308;493,5844;0;105,8748;0,0;440,3648;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
309;653,708;0;66,1676;0,0;807,092;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
310;22334,0384;1;17659,744;0,0;3256,256;0,0;1;8;9;3;1;0;0,0;99,6;0;0;3;0;3
311;22199,7444;3;6925,033952;471,44;16228,2928;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
312;28564,948;10;2298,1704;798,9912;17767,0464;0,0;0;0;0;0;0;0;0,0;0,0;0;0;14;0;14
313;9436,7016;2;8084,2;0,0;346,774;0,0;0;2;2;1;0;0;0,0;181,646496;0;0;3;0;3
314;2032,1388;7;96,1804;0,0;443,884;0,0;2;2;4;0;0;0;0,0;34,89984;0;0;9;0;9
315;7314,4912;2;342,4912;0,0;0,0;0,0;0;9;9;0;0;0;0,0;0,0;0;0;3;0;3
316;996,0;1;0,0;0,0;1891,4372;0,0;0;0;0;1;1;9;0,0;0,0;0;0;1;0;1
317;83,0;0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
318;1003,6028;1;261,0848;0,0;0,0;30,0;0;2;2;0;0;0;136,12;166,819708;0;0;2;0;2
319;56491,0948;1;14350,6668;1394,3004;39424,4688;0,0;0;1;1;0;0;0;0,0;0,0;0;0;4;0;4
320;19914,9204;4;12219,571748;246,8752;4789,5316;0,0;5;0;5;0;0;0;0,0;56,648828;0;0;8;0;8
321;13280,0;2;12697,9044;0,0;2297,6392;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
322;191,1988;1;0,0;0,0;0,0;0,0;1;3;4;1;0;0;0,0;18,90906;0;0;1;0;1
323;11952,0;0;0,0;0,0;9060,4128;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
324;1004,134;2;0,0;0,0;0,0;0,0;2;2;4;0;0;2;0,0;15,420072;0;0;2;0;2
325;248,7676;1;0,0;0,0;171,1128;0,0;0;3;3;2;0;3;0,0;82,36256;0;0;2;0;2
326;14708,8948;0;699,69;1049,7176;9369,0068;0,0;0;5;5;0;0;0;0,0;0,0;0;0;5;0;5
327;1465,282;2;114,470944;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
328;6551,356;1;678,30588;865,1588;3301,3416;2188,0;1;8;9;4;2;46;4892,39516;4911,134236;0;0;11;0;11
329;15774,9136;2;9258,939172;468,7508;597,6;30,0;0;2;2;0;0;0;17,264;17,264;0;0;5;0;5
330;1074,3852;1;164,613568;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
331;2293,29;4;68,558;0,0;449,528;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
332;2177,3888;0;896,2008;51,46;924,5536;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
333;1632,776;0;0,332;0,0;2388,906;0,0;0;4;4;1;0;0;0,332;0,332;0;0;2;0;2
334;7896,6532;1;0,0;0,0;7767,306;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
335;57747,9472;0;44182,003236;3737,7888;15143,2504;0,0;0;0;0;0;0;0;0,0;0,0;0;0;7;0;7
336;19896,7932;1;-21,2812;0,0;24306,9816;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;1;5
337;1398,8488;7;0,0;0,0;641,922;0,0;0;2;2;2;0;2;0,0;0,0;0;0;7;0;7
338;798,8252;1;0,0;56,4732;507,462;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
339;14559,528;3;2637,723732;0,0;5251,8748;0,0;0;0;0;0;0;0;0,0;0,0;0;0;7;0;7
340;23776,1468;0;0,0;761,608;10530,7744;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
341;1105,7592;2;0,0;0,0;805,0004;0,0;1;1;2;1;3;5;0,0;535,2089;0;0;3;0;3
342;16486,788;8;3858,614556;310,6192;2338,6744;29,0;0;3;3;2;1;0;1,826;1,826;0;0;12;0;12
343;5369,8676;0;0,0;0,0;2367,824;29,0;0;3;3;0;0;0;0,0;0,0;0;0;3;0;3
344;8237,4512;6;3904,848876;371,9396;5398,2868;59,0;0;2;2;4;1;0;326,854;326,854;0;0;14;0;14
345;3716,6736;6;29,7804;29,7804;541,7908;1480,0;1;8;9;0;0;1;0,079348;0,610548;0;0;8;0;8
346;249,1992;0;0,0;0,0;0,0;604,0;0;1;1;0;0;1;185,547828;185,547828;0;0;1;0;1
347;776,7804;1;314,4372;0,0;596,5376;0,0;0;1;1;0;0;0;0,0;0,0;0;0;2;0;2
348;4150,0;3;309,6232;55,444;1452,2676;990,0;0;3;3;3;3;30;1763,6172;1763,6172;0;0;5;0;5
349;829,668;1;337,8764;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
350;957,8864;3;334,49;0,0;36,852;59,0;5;7;12;2;0;0;73,704;137,263076;0;0;4;0;4
351;2656,0;0;2390,5328;66,4;307,8968;148,0;0;6;6;1;1;0;387,3112;387,3112;0;0;3;0;3
352;3533,476;0;3005,437304;0,0;752,7768;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
353;3403,0;0;14624,434;0,0;3598,4152;0,0;0;4;4;1;0;0;0,0;0,0;0;0;2;0;2
354;4126,0628;4;1808,6696;34,0632;0,0;0,0;0;1;1;3;0;1;0,0;0,186252;0;0;5;0;5
355;170,98;1;0,0;0,0;0,0;0,0;0;0;0;0;0;5;0,0;67,588892;0;0;1;0;1
356;5577,6;0;0,0;0,0;1320,5964;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
357;1095,6;0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
358;32994,326;12;12255,948324;2006,8072;12939,9324;0,0;12;2;14;1;1;2;0,0;2083,389972;0;0;21;0;21
359;11870,5272;6;3410,3289;279,0128;3281,9196;29,0;0;15;15;7;1;3;0,0;0,0;0;0;11;0;11
360;3803,6244;3;0,0;78,1528;3070,0372;0,0;3;1;4;1;0;0;0,0;62,788172;0;0;4;0;4
361;40371,864;8;21911,4688;1019,572;26970,7504;0,0;2;6;8;4;0;0;0,0;65,26456;0;0;11;0;11
362;6209,23;7;3421,8078;178,9148;2526,9516;29,0;4;9;13;0;0;0;0,8632;59,12422;0;0;11;0;11
363;8553,648;1;2474,7612;259,624;544,3472;89,0;0;3;3;1;0;0;206,6036;206,6036;0;0;5;0;5
364;2698,0644;1;1953,612832;0,0;0,0;0,0;6;2;8;0;0;0;0,0;80,958864;0;0;2;0;2
365;7438,46;1;4787,7388;171,8764;2042,962;30,0;0;1;1;0;0;0;165,6348;165,6348;0;0;3;0;3
366;25099,2332;13;7514,32366;88,478;15667,6444;59,0;6;21;27;16;2;3;220,5808;416,23836;0;0;17;0;17
367;2084,6944;2;1402,1024;39,5412;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
368;7210,5088;7;2342,3596;154,5792;932,754;89,0;1;4;5;3;0;0;355,6384;409,623924;0;0;10;0;10
369;2918,28;0;45,7828;0,0;473,7308;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
370;53452,0;1;21152,1184;2710,5144;54062,8468;40,0;15;9;24;3;0;0;235,8528;323,8992;0;0;10;0;10
371;13588,926;7;471,108;0,0;2616,0272;0,0;0;1;1;3;0;0;0,0;0,0;0;0;8;0;8
372;2274,2;0;1221,6604;77,8872;6444,2196;0,0;0;5;5;2;0;0;0,0;0,0;0;0;3;0;3
373;63224,752;2;16488,82316;490,2312;8140,474;0,0;0;0;0;0;0;0;0,0;0,0;0;0;11;0;11
374;3711,926;2;0,0;0,0;189,8044;0,0;0;1;1;3;2;1;0,0;80,801828;0;0;3;0;3
375;1118,6408;0;831,4276;41,998;152,9192;150,0;0;0;0;2;2;10;831,4276;831,4276;0;0;2;0;2
376;12535,2244;5;7664,448748;0,0;0,0;0,0;0;10;10;0;0;0;0,0;42,286176;0;0;8;0;8
377;2375,0616;2;0,0;0,0;2244,8512;0,0;0;0;0;0;0;1;0,0;0,0;0;0;3;0;3
378;23321,174;2;16961,4235;194,9172;2754,7368;29,0;0;5;5;0;0;0;5,6772;6,362116;0;0;12;0;12
379;5491,28;0;2527,621908;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
380;703,176;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
381;2964,76;0;103,3848;9,96;7290,72;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
382;1720,258;1;648,23;40,4708;363,8388;0,0;0;1;1;1;0;0;0,0;0,0;0;0;2;0;2
383;16597,9416;7;6229,7476;1279,4948;9097,8956;0,0;6;8;14;2;6;1;0,0;368,400148;0;0;10;0;10
384;33000,8;0;11969,967508;3532,7124;12374,802;0,0;0;6;6;0;0;0;0,0;0,0;0;0;8;0;8
385;222,1412;1;0,0;0,0;0,0;0,0;0;2;2;0;0;0;0,0;0,0;0;0;1;0;1
386;77496,8012;12;54360,435664;572,8992;4280,5756;29,0;4;12;16;0;0;0;0,023572;170,303716;0;0;19;0;19
387;4262,88;0;4198,55168;150,728;5221,0984;0,0;8;0;8;0;0;0;0,0;127,561372;0;0;2;0;2
388;318,056;1;0,0;0,0;0,0;0,0;1;2;3;1;0;0;0,0;58,938964;0;0;1;0;1
389;212,0816;0;0,0;0,0;249,0;0,0;0;1;1;1;1;3;0,0;0,0;0;0;1;0;1
390;1002,2748;3;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
391;2460,12;2;0,0;75,0984;1082,818;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
392;1842,6;2;805,3324;0,0;743,7132;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
393;3178,0036;1;1973,38974;80,012;389,934;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
394;11796,6572;4;7200,647736;106,24;4273,7696;0,0;1;3;4;0;0;0;0,0;44,795432;0;0;9;0;9
395;2444,5492;6;0,0;155,6748;976,6444;0,0;3;2;5;0;2;1;0,0;128,904644;0;0;7;0;7
396;1163,7928;0;1131,4892;0,0;40,836;0,0;0;0;0;0;0;0;1,2616;1,2616;0;0;2;0;2
397;32438,8568;6;774,0912;280,5732;14882,1656;0,0;0;36;36;1;1;1;0,0;0,0;0;0;8;0;8
398;4985,6108;2;2144,388;110,224;1135,108;0,0;0;0;0;0;0;0;0,0;0,0;0;0;6;0;6
399;39253,4224;0;37150,3684;579,7384;10199,3388;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
400;11895,4936;2;4468,9856;358,6264;6850,9196;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
401;7916,54;2;706,7948;0,0;2377,9832;90,0;0;1;1;0;1;0;87,6812;87,6812;0;0;5;0;5
402;15527,1752;8;8046,238788;219,95;0,0;0,0;4;6;10;1;0;0;0,0;211,067008;0;0;13;0;13
403;3706,282;1;2772,730204;669,5112;1046,8956;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
404;1044,9368;0;1030,528;51,5596;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
405;25501,8496;7;11661,786516;1309,5408;22003,5324;29,0;8;20;28;1;0;0;105,1776;360,429824;0;0;19;0;19
406;1605,0208;1;1345,217852;0,0;217,1944;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
407;996,0;0;632,792;229,2128;550,29;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
408;35814,1348;9;6896,752864;1077,2404;22546,5848;0,0;0;1;1;0;0;0;0,0;0,598596;0;0;16;0;16
409;3070,4688;5;1085,0424;389,7348;680,8988;90,0;0;4;4;3;2;2;305,5728;305,5728;0;0;8;0;8
410;22828,5856;1;9810,1352;380,3724;4623,3324;1069,0;0;7;7;4;3;12;2667,775376;2667,802268;0;0;6;0;6
411;20353,6584;3;3995,026052;1556,9804;9600,6432;29,0;3;12;15;0;0;0;264,4712;406,985188;0;0;7;0;7
412;231,8688;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
413;1466,2116;2;0,0;0,0;1771,552;0,0;0;0;0;1;0;1;0,0;0,0;0;0;2;0;2
414;13658,4136;3;684,701196;0,0;14897,172;37,0;0;2;2;1;0;0;65,750276;65,750276;0;0;4;0;4
415;2685,3488;1;1765,0448;116,2;776,3488;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
416;3752,1312;1;2606,05226;143,3908;0,0;0,0;1;2;3;0;0;0;0,0;31,32752;0;0;4;0;4
417;7350,2808;0;231,238;43,16;3875,6684;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
418;4805,4012;0;3285,178844;134,3272;1026,4444;10,0;0;2;2;0;0;0;63,633112;63,633112;0;0;4;0;4
419;9159,548;1;1213,8252;0,0;11983,0752;0,0;0;0;0;0;0;1;0,0;129,148;0;0;2;0;2
420;14433,7;1;9167,8148;233,894;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
421;144,42;0;93,4248;0,0;97,608;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
422;9637,7608;2;579,4064;0,0;1206,9528;0,0;2;5;7;1;0;0;0,0;202,779292;0;0;6;0;6
423;290,5;1;0,0332;0,0;100,6624;0,0;0;0;0;0;0;0;0,0332;0,0332;0;0;2;0;2
424;19424,3572;5;13540,680092;506,2004;426,62;0,0;0;0;0;0;0;0;0,0;0,0;0;0;11;0;11
425;712,2396;2;0,0;0,0;0,0;0,0;1;12;13;0;0;0;0,0;38,558812;0;0;2;0;2
426;664,0;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
427;853,24;0;0,0;0,0;1130,3272;0,0;0;3;3;3;0;0;0,0;0,0;0;0;1;0;1
428;2209,792;1;311,081012;0,0;776,9132;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
429;2536,48;3;0,0;0,0;728,9392;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
430;694,0792;1;345,8776;0,0;0,0;0,0;0;1;1;1;0;3;0,0;46,756556;0;0;2;0;2
431;2841,8204;1;1088,82388;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
432;730,9976;1;345,037972;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
433;147,74;0;0,0;0,0;4142,7292;0,0;0;2;2;0;0;0;0,0;0,0;0;0;1;0;1
434;1874,5052;2;3,2204;0,0;1448,8148;0,0;0;3;3;3;1;1;3,2204;316,9936;0;0;3;0;3
435;5309,6096;3;1744,826;114,3076;545,4428;0,0;0;1;1;0;0;0;0,0;0,0;0;0;4;0;4
436;3984,0;1;0,0;0,0;3894,3932;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
437;15646,6288;4;0,0;0,0;5689,8492;0,0;0;1;1;4;1;3;0,0;0,000332;0;0;6;0;6
438;40821,3588;12;11007,697712;340,5324;15422,9604;0,0;1;5;6;2;0;1;0,0;114,701352;0;0;19;0;19
439;160843,6084;2;50631,9256;426,3544;33652,2504;2501,0;1;12;13;10;7;79;115182,0548;115182,0548;0;0;7;0;7
440;498,6308;2;0,0;0,0;0,0;0,0;0;2;2;1;0;0;0,0;44,528836;0;0;2;0;2
441;33681,5328;1;982,5208;129,646;3304,4956;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
442;1660,332;1;139,4068;69,388;1844,2932;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
443;1267,3104;1;0,0;0,0;217,46;0,0;1;1;2;0;0;0;0,0;64,407668;0;0;2;0;2
444;4241,6652;2;1549,8756;21,58;1241,5804;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
445;10769,7148;5;901,8448;1013,3968;7268,5092;29,0;0;3;3;2;1;0;11,1552;11,1552;0;0;10;0;10
446;172,6068;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
447;4538,6724;4;431,4008;99,5004;3680,9504;0,0;0;2;2;1;0;0;0,0;0,246676;0;0;8;0;8
448;772,3316;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
449;5504,56;0;1232,1184;85,7556;964,4268;300,0;0;14;14;3;5;8;11,6864;11,6864;0;0;3;0;3
450;7059,814;4;5258,735912;136,286;0,0;0,0;1;1;2;0;0;0;0,0;33,129948;0;0;8;0;8
451;9624,68;5;2370,487636;145,5488;1608,6396;0,0;0;2;2;0;0;0;145,5488;145,5488;0;0;7;0;7
452;1120,3672;1;276,35016;0,0;0,0;18,0;0;1;1;0;0;0;48,197104;48,197104;0;0;2;0;2
453;2259,4924;1;1373,16528;414,4024;0,0332;489,0;0;2;2;2;2;4;692,496556;692,496556;0;0;5;0;5
454;9960,0;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
455;1854,1536;1;1251,6732;42,5624;266,6956;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
456;4959,3164;3;3829,569204;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
457;51393,6;0;0,0;0,0;13835,6352;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
458;200,528;1;0,0;0,0;0,0;0,0;0;0;0;0;0;14;0,0;0,0;0;0;1;0;1
459;1393,902;0;683,6544;0,0;1296,46;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
460;411,0492;2;0,0;0,0;0,0;0,0;1;5;6;1;0;3;0,0;233,360476;0;0;2;0;2
461;307,1;1;0,0;0,0;0,0;0,0;0;2;2;1;1;0;0,0;0,0;0;0;1;0;1
462;3345,1324;5;857,6224;0,0;1901,4304;60,0;1;11;12;13;5;26;314,736;398,955104;0;0;6;0;6
463;8835,6488;5;3154,998324;46,6128;4917,8496;0,0;0;0;0;0;0;0;0,0;0,0;0;0;6;0;6
464;1927,8244;2;0,0;107,9996;1132,8504;888,0;0;8;8;3;1;1;226,861908;270,851576;0;0;3;0;3
465;5127,74;0;104,200192;0,0;4432,6316;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
466;53021,3628;1;21805,0628;584,2536;49566,9028;29,0;0;5;5;0;0;0;104,2148;104,2148;0;0;6;0;6
467;1514,1524;1;992,3812;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
468;4139,21;3;424,9268;0,0;888,9964;0,0;1;0;1;0;0;0;0,0;139,988464;0;0;5;0;5
469;19570,2048;13;8935,609684;261,0848;4351,358;0,0;4;7;11;0;0;0;0,0;178,200668;0;0;20;0;20
470;6730,9016;1;3579,077196;48,2728;1073,7876;63,0;3;2;5;0;1;0;59,227804;119,436004;0;0;5;0;5
